994, 1020, 38
994, 1029, 50
994, 1030, 22
993, 1023, 44
994, 1018, 33
993, 1027, 28
993, 1021, 28
993, 1019, 17
994, 1021, 14
993, 1020, 28
994, 1028, 35
994, 1026, 20
993, 1025, 27
994, 1027, 22
994, 1015, 8
993, 1022, 27
994, 1017, 33
993, 1024, 43
994, 1019, 33
994, 1024, 12
994, 1016, 21
994, 1025, 17
994, 1031, 29
993, 1026, 29
994, 1023, 14
994, 1022, 13
993, 1028, 12
993, 1029, 8
994, 1032, 7
993, 1030, 2
993, 1018, 7
