1043, 1028, 16
1044, 1023, 43
1043, 1026, 38
1043, 1025, 27
1044, 1025, 44
1043, 1021, 31
1044, 1024, 55
1043, 1023, 23
1044, 1020, 15
1043, 1019, 30
1044, 1022, 44
1044, 1027, 17
1043, 1020, 36
1044, 1026, 36
1044, 1021, 33
1043, 1029, 2
1043, 1024, 28
1043, 1027, 28
1043, 1022, 24
1043, 1018, 1
1043, 1027, 61
1043, 1026, 36
1044, 1026, 29
1044, 1023, 45
1043, 1028, 49
1044, 1024, 55
1044, 1022, 61
1044, 1025, 44
1043, 1020, 51
1043, 1019, 52
1044, 1027, 21
1043, 1021, 38
1043, 1023, 18
1043, 1025, 31
1044, 1021, 37
1043, 1022, 19
1043, 1018, 15
1043, 1029, 15
1043, 1024, 19
1044, 1020, 11
