1057, 1023, 35
1056, 1017, 17
-1263, 1255, 1
1057, 1022, 24
-1266, 899, 1
-1306, 977, 1
1057, 1025, 24
-1497, 1806, 1
-1300, 1338, 1
-1535, 1249, 1
-1342, 1092, 1
-1199, 384, 1
-1596, 1334, 1
-1269, 1758, 1
-1565, 568, 1
-1596, 1399, 1
-1477, 232, 1
1056, 1033, 26
1057, 1028, 29
-1268, 317, 1
-1531, 351, 1
-1275, 1416, 1
1057, 1018, 30
-1267, 1079, 1
-1403, 341, 1
1057, 1017, 18
-1477, 999, 1
-1520, 1536, 1
-1315, 1012, 1
1056, 1014, 25
-1309, 986, 1
-1486, 1287, 1
1056, 1031, 20
-1199, 1767, 1
-1375, 1533, 1
-1382, 1391, 1
-1506, 1329, 1
-1264, 1281, 1
-1356, 392, 1
-1252, 1721, 1
1056, 1016, 12
-1496, 339, 1
-1385, 790, 1
-1546, 1065, 1
-1427, 679, 1
-1490, 784, 1
-1484, 743, 1
1056, 1018, 8
1057, 1026, 30
1057, 1029, 19
1056, 1015, 16
-1289, 1221, 1
-1410, 848, 1
1057, 1027, 27
-1607, 1330, 1
-1493, 545, 1
-1348, 1683, 1
-1217, 342, 1
-1333, 1710, 1
-1339, 1193, 1
-1286, 1187, 1
-1349, 592, 1
-1349, 462, 1
-1587, 651, 1
-1471, 1588, 1
-1411, 1302, 1
-1502, 1430, 1
-1455, 313, 1
-1347, 1631, 1
-1635, 1010, 1
-1258, 1288, 1
-1280, 446, 1
-1304, 592, 1
-1277, 431, 1
1057, 1020, 35
1056, 1032, 19
-1489, 510, 1
-1450, 265, 1
-1332, 1475, 1
-1230, 1738, 1
1057, 1030, 21
-1624, 1060, 1
-1263, 1330, 1
-1446, 1367, 1
-1202, 1666, 1
-1286, 575, 1
-1543, 628, 1
-1600, 1086, 1
-1471, 784, 1
-1358, 1528, 1
-1259, 333, 1
-1427, 1254, 1
1058, 1024, 5
-1554, 1044, 1
-1588, 1417, 1
-1442, 985, 1
-1414, 1015, 1
-1208, 1716, 1
1057, 1019, 30
-1570, 422, 1
-1442, 525, 1
-1361, 1347, 1
-1265, 717, 1
-1326, 990, 1
-1477, 1768, 1
1057, 1031, 12
-1300, 584, 1
-1301, 750, 1
-1599, 1461, 1
-1379, 967, 1
-1415, 1104, 1
-1257, 1604, 1
-1298, 909, 1
-1511, 490, 1
-1461, 1245, 1
-1550, 1179, 1
-1387, 645, 1
-1355, 479, 1
-1595, 882, 1
-1343, 612, 1
-1467, 577, 1
-1416, 299, 1
-1571, 694, 1
-1270, 1147, 1
-1435, 1577, 1
-1618, 1161, 1
-1548, 982, 1
-1398, 1076, 1
-1337, 612, 1
-1601, 1417, 1
-1296, 1180, 1
-1396, 1689, 1
-1572, 1243, 1
-1318, 1701, 1
-1195, 1569, 1
-1178, 274, 1
-1358, 1793, 1
-1361, 1601, 1
-1291, 1650, 1
1055, 1033, 3
-1495, 463, 1
-1595, 1183, 1
-1383, 441, 1
-1555, 558, 1
-1354, 331, 1
-1350, 1561, 1
-1429, 361, 1
-1521, 1514, 1
-1473, 493, 1
-1520, 1373, 1
-1519, 993, 1
-1377, 1273, 1
-1452, 1777, 1
-1208, 1696, 1
-1259, 1695, 1
-1446, 460, 1
-1349, 563, 1
-1305, 318, 1
-1309, 1302, 1
-1483, 511, 1
-1567, 836, 1
-1334, 626, 1
-1561, 1689, 1
-1393, 968, 1
-1245, 1536, 1
-1609, 939, 1
-1293, 1089, 1
-1429, 1095, 1
-1378, 1649, 1
-1326, 1730, 1
-1193, 398, 1
1057, 1024, 25
-1396, 648, 1
-1312, 588, 1
-1597, 941, 1
-1359, 369, 1
-1212, 1744, 1
-1631, 916, 1
-1244, 434, 1
-1252, 812, 1
-1292, 375, 1
-1287, 1654, 1
-1452, 579, 1
-1199, 448, 1
-1449, 1554, 1
-1594, 1448, 1
-1302, 559, 1
-1441, 947, 1
-1534, 1103, 1
-1579, 1021, 1
-1501, 717, 1
-1390, 1557, 1
1058, 1020, 1
-1616, 1375, 1
-1323, 660, 1
-1230, 463, 1
-1567, 779, 1
-1463, 1315, 1
1056, 1030, 7
-1452, 1275, 1
-1531, 991, 1
-1447, 1483, 1
-1440, 509, 1
-1460, 778, 1
-1535, 705, 1
-1231, 599, 1
-1283, 1365, 1
-1264, 1408, 1
-1606, 578, 1
-1497, 1286, 1
-1589, 853, 1
-1322, 844, 1
-1468, 358, 1
-1326, 590, 1
-1578, 1118, 1
-1554, 897, 1
-1546, 684, 1
-1572, 1037, 1
-1383, 503, 1
-1452, 370, 1
-1250, 754, 1
-1292, 361, 1
-1291, 1595, 1
-1634, 1214, 1
-1536, 943, 1
-1483, 796, 1
-1593, 1103, 1
-1513, 328, 1
-1544, 417, 1
-1347, 935, 1
-1619, 1147, 1
-1242, 1340, 1
-1628, 1319, 1
-1179, 1700, 1
-1363, 949, 1
-1556, 1141, 1
-1175, 384, 1
-1644, 1009, 1
-1338, 1435, 1
-1144, 1758, 1
-1313, 1756, 1
-1251, 1480, 1
-1583, 1563, 1
-1506, 1368, 1
-1551, 1040, 1
-1308, 1516, 1
-1263, 1235, 1
-1568, 852, 1
-1335, 1623, 1
-1520, 1708, 1
1057, 1021, 18
-1627, 1065, 1
-1213, 1525, 1
1057, 1032, 5
-1259, 1365, 1
-1366, 1584, 1
-1563, 1035, 1
-1542, 1509, 1
-1632, 876, 1
-1303, 1162, 1
-1407, 822, 1
-1283, 632, 1
-1327, 1478, 1
-1184, 294, 1
-1233, 262, 1
-1280, 1642, 1
-1417, 941, 1
-1446, 1444, 1
-1531, 513, 1
-1361, 390, 1
-1497, 369, 1
1057, 1016, 9
-1322, 253, 1
-1620, 1340, 1
-1530, 1762, 1
-1420, 1132, 1
-1353, 1536, 1
-1555, 1173, 1
-1459, 1542, 1
-1391, 1740, 1
-1542, 742, 1
-1494, 1380, 1
-1434, 777, 1
-1302, 1765, 1
-1280, 1017, 1
-1368, 1258, 1
-1450, 1724, 1
-1515, 897, 1
-1613, 888, 1
-1464, 1053, 1
-1581, 1111, 1
-1415, 240, 1
-1305, 1041, 1
-1393, 1457, 1
-1482, 1262, 1
-1574, 620, 1
-1327, 1002, 1
-1345, 1331, 1
-1213, 1760, 1
-1499, 1545, 1
-1469, 946, 1
-1286, 391, 1
-1441, 372, 1
-1635, 776, 1
-1494, 1557, 1
-1272, 1417, 1
-1397, 1301, 1
-1566, 1244, 1
1055, 1014, 4
-1394, 315, 1
-1627, 732, 1
-1563, 744, 1
-1320, 938, 1
-1221, 1675, 1
-1457, 892, 1
-1326, 1349, 1
-1505, 1595, 1
-1391, 752, 1
-1250, 284, 1
-1467, 1663, 1
-1605, 1337, 1
-1440, 1195, 1
-1513, 497, 1
-1453, 1247, 1
1058, 1026, 3
-1284, 1378, 1
-1496, 1423, 1
-1387, 1270, 1
-1512, 1039, 1
-1426, 1105, 1
-1557, 1219, 1
-1417, 691, 1
-1512, 361, 1
-1616, 1133, 1
-1240, 382, 1
-1321, 1327, 1
-1267, 1396, 1
-1468, 1026, 1
-1366, 720, 1
-1209, 379, 1
-1390, 1029, 1
-1509, 1459, 1
-1561, 772, 1
-1324, 992, 1
-1289, 812, 1
-1198, 377, 1
-1158, 1769, 1
-1451, 863, 1
-1378, 1217, 1
-1463, 1198, 1
-1251, 329, 1
-1271, 664, 1
-1481, 281, 1
-1419, 1230, 1
-1304, 885, 1
-1585, 946, 1
-1359, 1331, 1
-1475, 1249, 1
-1297, 1293, 1
-1180, 1629, 1
-1409, 1102, 1
-1451, 829, 1
-1461, 860, 1
-1269, 974, 1
-1571, 1260, 1
-1274, 840, 1
-1587, 924, 1
-1211, 493, 1
-1450, 771, 1
-1536, 738, 1
-1551, 1037, 1
-1595, 1054, 1
-1609, 771, 1
-1598, 1193, 1
-1309, 518, 1
-1502, 926, 1
-1389, 1789, 1
-1506, 1033, 1
-1416, 334, 1
-1432, 1593, 1
-1324, 982, 1
-1392, 1549, 1
-1553, 1473, 1
-1449, 395, 1
-1172, 329, 1
-1318, 1563, 1
-1635, 1016, 1
-1296, 818, 1
-1454, 1559, 1
-1375, 872, 1
