-3494, 2819, 1
-3053, 337, 1
-3127, 3200, 1
-3131, 1360, 1
-2659, 2830, 1
-2884, 2507, 1
-2408, 4306, 1
-3622, -88, 1
-2585, 4399, 1
-3176, 1834, 1
-3405, 572, 1
-3497, 81, 1
-3317, 3172, 1
-2846, -845, 1
-3415, 1604, 1
-2749, -2043, 1
-3393, -102, 1
-3422, 1508, 1
-7580, 2976, 1
-3031, -176, 1
-3113, -687, 1
-2945, 3021, 1
-2801, -345, 1
-7619, 4501, 1
-7502, -707, 1
-3147, 580, 1
-3709, 1646, 1
-3004, 3178, 1
-7370, -1178, 1
-7080, -1190, 1
-7816, -1163, 1
-3002, -758, 1
-7355, -2389, 1
-3224, 3210, 1
-3077, -1150, 1
-3326, 121, 1
-3195, 3033, 1
-3405, -172, 1
-6124, -3227, 1
-7188, 3045, 1
-3791, 1600, 1
-3073, 1262, 1
-3137, 119, 1
-7322, 3592, 1
-3165, -94, 1
-2684, -638, 1
-7734, 914, 1
-7791, 938, 1
-3601, 2512, 1
-3283, -417, 1
-7664, 3734, 1
-2895, 2349, 1
-3696, -175, 1
-3007, -1768, 1
-3667, 1976, 1
-2990, 2543, 1
-2612, -2041, 1
-7186, -862, 1
-7218, 2898, 1
-3367, -375, 1
-2829, 2973, 1
-3476, 1482, 1
-3287, 2026, 1
-3312, -50, 1
-7877, 4026, 1
-3687, 526, 1
-3291, 2354, 1
-7532, -1374, 1
-7317, -898, 1
-3382, -122, 1
-7574, -1473, 1
-3327, 2547, 1
-3234, 877, 1
-3064, 1941, 1
-7432, 4583, 1
-2884, -456, 1
-7174, -3361, 1
-3112, -1628, 1
-3123, 2648, 1
-3279, -914, 1
-3298, 3165, 1
-7671, 3454, 1
-3228, 3328, 1
-7594, -1886, 1
-2999, 1498, 1
-7139, -1219, 1
-3131, 2739, 1
-7184, 3072, 1
-3812, 1016, 1
-2994, -1058, 1
-7949, -1893, 1
-2669, 3955, 1
-3057, -515, 1
-7293, -886, 1
-3344, 518, 1
-7737, -1765, 1
-3388, 125, 1
-2788, 4091, 1
-7396, -2189, 1
-3622, 2130, 1
-2983, 352, 1
-8404, 564, 1
-3207, 3486, 1
-3361, -57, 1
-7847, -1793, 1
-7528, -2561, 1
-3442, 1933, 1
-5996, -3315, 1
-2856, 3555, 1
-2885, 3787, 1
-7684, 3794, 1
-3000, 820, 1
-3341, 433, 1
-7401, 5021, 1
-3450, 2877, 1
-3185, -137, 1
-3673, 467, 1
-2830, -754, 1
-3467, 2947, 1
-2888, 2994, 1
-6164, 5113, 1
-3541, 2145, 1
-2765, 2565, 1
-3479, 2506, 1
-7675, -1006, 1
-7187, 4716, 1
-3812, 948, 1
-3339, 2483, 1
-3710, 1553, 1
-6955, 5597, 1
-6440, -2640, 1
-2916, 2561, 1
-3070, 3515, 1
-3332, -102, 1
-3342, -607, 1
-3041, -489, 1
-2841, 2264, 1
-7513, 3277, 1
-7702, -2195, 1
-3060, -1312, 1
-7344, 3138, 1
-7260, -1846, 1
-2792, 4108, 1
-7621, 2942, 1
-7704, 2697, 1
-2944, 3771, 1
-2973, -1656, 1
-7648, 3598, 1
-7244, -1080, 1
-2957, 1709, 1
-7545, 2604, 1
-7881, 3651, 1
-3255, -451, 1
-8430, 1451, 1
-3242, 285, 1
-3324, 1554, 1
-2633, 3963, 1
-3627, -77, 1
-3099, -1120, 1
-2656, 4001, 1
-3211, 1470, 1
-2911, -1928, 1
-7914, 3934, 1
-2584, -2133, 1
-3102, 3277, 1
-6984, -3048, 1
-6392, -2716, 1
-2943, 236, 1
-3041, 2108, 1
-3121, -206, 1
-7196, -1031, 1
-2963, -937, 1
-3002, 1298, 1
-7065, 3069, 1
-3064, -517, 1
-7064, -3221, 1
-3032, 1497, 1
-2258, -1546, 1
-2687, 4326, 1
-2922, -1512, 1
-3287, 3386, 1
-3124, -996, 1
-3147, 2284, 1
-7523, 2855, 1
-3363, 2949, 1
-7519, 3319, 1
-8438, 541, 1
-3216, 1488, 1
-3231, -328, 1
-7547, -1588, 1
-3422, 1588, 1
-8138, 1112, 1
-7592, 3681, 1
-7232, -3177, 1
-2812, -510, 1
-3475, 2807, 1
-5985, -3333, 1
-3407, -158, 1
-7757, 3373, 1
-3030, 365, 1
-7404, -2744, 1
-3287, 431, 1
-3200, 3421, 1
-7374, -591, 1
-3236, 2983, 1
-2951, 152, 1
-2901, -1735, 1
-3223, 1462, 1
-3094, -1136, 1
-2951, -983, 1
-3116, -806, 1
-3099, 770, 1
-3551, 2071, 1
-2039, 3933, 1
-3264, 1529, 1
-6035, 5545, 1
-3328, 1543, 1
