-3008, -103, 1
-3064, -1533, 1
-7551, 3993, 1
-7821, -1300, 1
-2082, 4065, 1
-3200, 1554, 1
-7608, 4466, 1
-2908, -1945, 1
-3302, 280, 1
-3374, 1155, 1
-3043, 662, 1
-3050, 1777, 1
-7324, -1194, 1
-2997, 3795, 1
-3356, -1160, 1
-2770, -830, 1
-3677, 273, 1
-3027, -1431, 1
-3445, 2995, 1
-3496, 133, 1
-3350, -501, 1
-3008, 480, 1
-3097, 3613, 1
-2976, 1363, 1
-2145, -1895, 1
-3279, 379, 1
-3406, 3034, 1
-3216, 2265, 1
-7379, 4396, 1
-7902, -1409, 1
-3062, 2204, 1
-3021, 1279, 1
-3140, 1929, 1
-2872, 3907, 1
-7645, -2098, 1
-3112, -603, 1
-3067, -1216, 1
-3546, 475, 1
-2538, 4141, 1
-2925, 3958, 1
-8293, 417, 1
-3372, 1764, 1
-3111, 171, 1
-2940, 3080, 1
-7668, 3823, 1
-3473, 1538, 1
-7325, -923, 1
-3351, -613, 1
-3284, 2011, 1
-2694, -1854, 1
-2118, 3780, 1
-3068, 2928, 1
-7679, -1464, 1
-3445, 400, 1
-2843, 3881, 1
-3233, 2207, 1
-3443, -837, 1
-7191, 3169, 1
-3142, 133, 1
-2906, -1795, 1
-3293, 164, 1
-3138, -110, 1
-3402, 2132, 1
-7103, 2876, 1
-7543, 3091, 1
-3048, 2050, 1
-7285, -991, 1
-2813, -262, 1
-2836, -675, 1
-7047, 3144, 1
-2725, -2211, 1
-3261, -1262, 1
-2672, 4228, 1
-3213, -1151, 1
-7110, -1100, 1
-7344, -3049, 1
-3509, -222, 1
-2729, 3954, 1
-3585, -4, 1
-3348, -158, 1
-2775, 4100, 1
-8439, 1356, 1
-6836, -3404, 1
-7248, -2265, 1
-7790, -1744, 1
-7238, 4945, 1
-2800, -407, 1
-3036, 1460, 1
-7639, -796, 1
-2731, -1935, 1
-7428, -2518, 1
-8444, 564, 1
-2614, 4000, 1
-3153, 381, 1
-3577, 2033, 1
-6072, 5427, 1
-3593, 1045, 1
-3334, 1960, 1
-6823, -3625, 1
-3157, 3123, 1
-2883, 2717, 1
-2997, 186, 1
-3499, 1837, 1
-6885, 5491, 1
-2938, -1336, 1
-3014, -1121, 1
-3113, -1311, 1
-7313, -2085, 1
-3655, 1602, 1
-7500, 4214, 1
-3696, 0, 1
-2486, 4275, 1
-3401, -775, 1
-3157, -127, 1
-8450, 510, 1
-3169, 262, 1
-2715, 3793, 1
-3193, 337, 1
-2456, -2265, 1
-3080, 160, 1
-2968, -151, 1
-7220, -2431, 1
-3598, 2038, 1
-3200, 2672, 1
-7678, -988, 1
-2977, -1363, 1
-3045, 3189, 1
-2454, -2170, 1
-2974, 3318, 1
-7414, -2851, 1
-7005, -3345, 1
-3164, -976, 1
-2644, 4251, 1
-3467, 1555, 1
-3004, -1199, 1
-3358, 336, 1
-7010, -3275, 1
-3243, -1179, 1
-2171, 3738, 1
-3403, 1554, 1
-7189, -2704, 1
-3002, -432, 1
-2957, -1438, 1
-2994, 2478, 1
-7351, 3855, 1
-3249, 1782, 1
-3047, -925, 1
-3119, 2560, 1
-3114, 3602, 1
-7867, -1824, 1
-3727, 1595, 1
-3348, -1244, 1
-7508, -1643, 1
-7567, -350, 1
-6140, -3210, 1
-7662, 3072, 1
-2977, -1866, 1
-3035, -629, 1
-3031, -1676, 1
-3608, 80, 1
-3154, 144, 1
-3283, 1575, 1
-8204, 946, 1
-7283, -880, 1
-7208, 2852, 1
-3301, 2487, 1
-2920, 2007, 1
-3099, 1191, 1
-6961, 5637, 1
-3339, 1503, 1
-3487, 533, 1
-2891, -1496, 1
-2939, 3027, 1
-3742, 539, 1
-3438, -583, 1
-7079, 3111, 1
-3651, 368, 1
-7560, 4129, 1
-2593, -2150, 1
-3075, 2467, 1
-3271, 94, 1
-3753, 1931, 1
-2683, 4321, 1
-3089, 1630, 1
-2737, -2172, 1
-3068, -1418, 1
-3180, 1951, 1
-3340, 2329, 1
-7502, 3280, 1
-3378, -392, 1
-2694, -1824, 1
-2980, 2952, 1
-7113, 5108, 1
-2820, -1683, 1
-2788, -1577, 1
-7335, -1170, 1
-2190, 3687, 1
-3426, 1776, 1
-3666, -211, 1
-3469, -518, 1
-7383, 2984, 1
-3031, -700, 1
-7130, 4696, 1
-7959, 1015, 1
-7452, 4022, 1
-6730, -3469, 1
-3107, 2347, 1
-3105, 466, 1
-8395, 271, 1
-3627, 2348, 1
-7541, 3405, 1
-2860, 2495, 1
-3064, 2414, 1
-3068, 1197, 1
-2870, 2439, 1
-7691, 3283, 1
-3631, -133, 1
-3227, 2588, 1
-2707, 2763, 1
-3205, 1450, 1
-3507, 2548, 1
-7356, 4913, 1
-7738, -1996, 1
-3627, 2179, 1
-2561, -2078, 1
-3133, -636, 1
-2790, -651, 1
-3047, 3035, 1
-8436, 199, 1
-3078, -405, 1
-7834, 3712, 1
-7323, 4592, 1
-8018, 1127, 1
-2968, 1979, 1
-3190, -349, 1
-7402, 4075, 1
-7830, -1993, 1
-2865, 2551, 1
-3601, 2162, 1
-2059, 3850, 1
-3369, 1958, 1
-3564, -557, 1
-2667, 4349, 1
-3100, 187, 1
-3447, 1972, 1
-2909, -443, 1
-3410, -307, 1
-7190, 4364, 1
-7344, -2588, 1
-3089, 1741, 1
-7539, 3773, 1
-2733, -748, 1
-3500, -234, 1
-2871, -390, 1
-3182, -1151, 1
-3134, 2175, 1
-2555, 4147, 1
-3341, 1559, 1
-3139, 2251, 1
-7249, -885, 1
-8113, 873, 1
-3015, 1772, 1
-2976, 3485, 1
-3423, 320, 1
-3036, 319, 1
-3821, 908, 1
-7647, -1345, 1
-2780, 2620, 1
-2992, 2273, 1
-3013, 371, 1
-2751, 4239, 1
-3126, 1793, 1
-2997, 1856, 1
-3414, 16, 1
-3387, 1859, 1
-2177, -1719, 1
-3345, 1631, 1
-5976, -3442, 1
-3447, -816, 1
-2677, 4132, 1
-3024, -1312, 1
-3217, 2965, 1
-2845, -1643, 1
-3478, 1623, 1
-3298, 1661, 1
-2982, 2606, 1
-3206, 1923, 1
-3538, -677, 1
-7874, 3485, 1
-3338, -1078, 1
-3237, 227, 1
-2919, 3790, 1
-2503, -2279, 1
-3393, 2611, 1
-8377, 473, 1
-2066, -2035, 1
-2044, -1835, 1
-2824, -1942, 1
-3073, -1622, 1
-7336, 4743, 1
-3359, -307, 1
-3021, -749, 1
-3341, 2378, 1
-3189, 519, 1
-3299, 2659, 1
-2706, 3991, 1
-3480, 509, 1
-7487, 4611, 1
-2963, 521, 1
-7643, 3373, 1
-7418, -2209, 1
-7460, -2098, 1
-3556, -351, 1
-3410, 1645, 1
-3558, 1583, 2
-3513, -726, 1
-3158, 3067, 1
-3032, 214, 1
-3467, 2345, 1
-3134, -348, 1
-2152, 3733, 1
-3374, 276, 1
-3100, 2133, 1
-7580, -521, 1
-7261, -800, 1
-2785, -2027, 1
-7427, -2845, 1
-2707, -2230, 1
-7187, -2326, 1
-6377, -2691, 1
-2931, -125, 1
-3525, -778, 1
-3203, 2837, 1
-7324, 3500, 1
-8411, 593, 1
-7026, 3130, 1
-2796, -2070, 1
-3057, -1072, 1
-3544, -682, 1
-7114, 3246, 1
-8144, 1287, 1
-3298, 2662, 1
-7620, 4382, 1
-3372, -701, 1
-3528, 2314, 1
-2875, -39, 1
-3334, 1664, 1
-3055, 39, 1
-7626, 2900, 1
-3448, 1481, 1
-2813, -1723, 1
-2650, 2823, 1
-3317, -45, 1
-3772, 1017, 1
-2995, 1346, 1
-7600, -511, 1
-3523, 2377, 1
-7109, 3138, 1
-3297, 3029, 1
-3252, 1741, 1
-7374, -1906, 1
-3259, 224, 1
-2880, -852, 1
-7579, 4510, 1
-3372, 1771, 1
-3198, -337, 1
-2885, 2956, 1
-7394, -1417, 1
-7325, 2993, 1
-2812, -1636, 1
-3558, 398, 1
-2963, -151, 1
-7214, -3178, 1
-7332, 4670, 1
-3256, -4, 1
-1994, -2060, 1
-2858, -2032, 1
-3109, 3561, 1
-3332, 2942, 1
-7305, 3022, 1
-3443, 2260, 1
-3439, 2423, 1
-7292, 5216, 1
-2921, -931, 1
-7797, 4073, 1
-7154, 4664, 1
-2998, -646, 1
-2989, 1130, 1
-7230, -1263, 1
-3114, 1542, 1
-3354, -222, 1
-2900, 3473, 1
-3316, 342, 1
-2724, 4178, 1
-3262, 1439, 1
-3087, -807, 1
-2995, -1358, 1
-3497, 2820, 1
-3103, 3232, 1
-8114, 951, 1
-3397, 2002, 1
-3017, 3405, 1
-3395, 1653, 1
-7502, -1641, 1
-3228, -433, 1
-3241, -540, 1
-3149, -1489, 1
-7432, -881, 1
-3153, -1172, 1
-3116, -1167, 1
-3248, 2489, 1
-3260, 3393, 1
-3624, 48, 1
-7775, 3213, 1
-3052, 588, 1
-2889, 2892, 1
-7232, 3257, 1
-7101, 4663, 1
-2938, 3332, 1
-7089, -1015, 1
-5937, 5428, 1
-7562, -1042, 1
-3819, 1138, 1
-2994, 2885, 1
-2799, 2917, 1
-3502, -184, 1
-3504, -422, 1
-3238, 3071, 1
-2634, 3984, 1
-3558, -267, 1
-7572, -1182, 1
-3404, 2396, 1
-3147, -1631, 1
-7041, 5007, 1
-7343, 4605, 1
-2931, -465, 1
-3414, 2183, 1
-2820, 2967, 1
-3200, -1369, 1
-3180, 2594, 1
-3136, 1956, 1
-7209, 3071, 1
-7055, 5362, 1
-7347, -971, 1
-3293, 3096, 1
-2762, -2169, 1
-3689, 2247, 1
-3280, 2452, 1
-6083, -3224, 1
-2892, 3528, 1
-3025, 3134, 1
-7993, 1119, 1
-3161, -1012, 1
-7387, -1185, 1
-2968, -1359, 1
-2924, 2019, 1
-3343, 441, 1
-3683, 1668, 1
-7586, 3148, 1
-3171, 2005, 1
-3270, 1482, 1
-7537, 4056, 1
-7666, 2514, 1
-3232, 2092, 1
-3405, -596, 1
-2843, 2864, 1
-6021, 5300, 1
-7451, 4598, 1
-7072, -890, 1
-7126, -3475, 1
-3396, 234, 1
-3165, -800, 1
-3621, 33, 1
-7145, 5266, 1
-7572, -1376, 1
-2843, -329, 1
-3328, 2222, 1
-2955, 2048, 1
-3062, 2063, 1
-7821, -1079, 1
-7071, 3147, 1
