-3248, 2132, 1
-3269, -87, 1
-3502, 2076, 1
-7158, -3244, 1
-3379, 2539, 1
-2915, 2049, 1
-3094, 2851, 1
-7778, -1998, 1
-3361, -495, 1
-7617, 2620, 1
-6031, 5467, 1
-3214, 2139, 1
-2645, -2249, 1
-3224, 2493, 1
-7126, -2843, 1
-2959, 2708, 1
-3115, -119, 1
-7307, 2873, 1
-7170, 4782, 1
-3402, -709, 1
-3040, -341, 1
-7950, 3609, 1
-3095, 3169, 1
-2880, 2549, 1
-3378, 318, 1
-6144, 5378, 1
-3271, -371, 1
-7951, 3822, 1
-3137, -103, 1
-3181, 3102, 1
-3083, -220, 1
-3439, -381, 1
-3258, 1963, 1
-2913, 3626, 1
-2563, -2021, 1
-3109, 3047, 1
-2807, -385, 1
-3043, 3004, 1
-3246, 2387, 1
-3168, -506, 1
-3020, 2595, 1
-3034, 2487, 1
-2913, 3479, 1
-3536, -586, 1
-3419, -898, 1
-3166, 3462, 1
-3161, 1877, 1
-3430, 1621, 1
-2644, -2148, 1
-2682, -665, 1
-3646, 2016, 1
-7634, -946, 1
-2980, 1099, 1
-7292, 4982, 1
-3310, 1739, 1
-3352, 2992, 1
-3126, 3320, 1
-3142, 2804, 1
-6815, -3555, 1
-3537, 1620, 1
-7380, 3209, 1
-2864, -1852, 1
-3676, -10, 1
-3400, 1665, 1
-3025, 73, 1
-7449, -2336, 1
-2596, 4335, 1
-3632, 2334, 1
-3302, -476, 1
-3059, -47, 1
-3465, 1984, 1
-7187, -1121, 1
-3156, 2197, 1
-7729, -2172, 1
-3475, 173, 1
-2630, 3947, 1
-7567, -1507, 1
-2955, 2076, 1
-1980, 4013, 1
-3287, 16, 1
-3712, 1979, 1
-7547, 4309, 1
-3258, 2151, 1
-3585, -420, 1
-7786, -1564, 1
-7675, 925, 1
-3246, -1170, 1
-2803, 3734, 1
-3148, -122, 1
-3171, -1543, 1
-3016, -1111, 1
-3502, 2889, 1
-7412, -1495, 1
-7168, -1196, 1
-3497, 31, 1
