-4385, -1875, 1
-392, 1742, 1
-180, -150, 1
-135, 2561, 1
-4356, -1446, 1
-10, 2113, 1
-4573, 3724, 1
-4770, -1840, 1
-426, 1160, 1
-271, 1891, 1
-4281, -1467, 1
-399, 1677, 1
-223, -344, 1
-526, -54, 1
-4231, 3804, 1
-357, 399, 1
-525, 457, 1
-4659, 3378, 1
-192, 2677, 1
-501, 1965, 1
-494, 1631, 1
-23, 2485, 1
-4460, 3594, 1
-5355, 1264, 1
-4772, 3678, 1
-324, 1453, 1
-4866, -1405, 1
-173, -458, 1
-281, 1273, 1
95, -567, 1
-368, 277, 1
-81, -403, 1
-49, 2626, 1
-4688, 3116, 1
-392, 1380, 1
-399, -371, 1
144, -511, 1
66, -398, 1
-123, -148, 1
-5476, 1136, 1
-4679, 3809, 1
-169, -544, 1
-441, 2247, 1
-253, 1874, 1
206, -484, 1
-573, -47, 1
-5348, 1269, 1
193, 2401, 1
-2, 2293, 1
-4221, 3767, 1
-351, 2033, 1
-132, -338, 1
-436, 314, 1
-278, 791, 1
-276, 2560, 1
-4476, 3608, 1
-776, 1114, 1
-401, 1207, 1
-113, 1862, 1
-4291, -1440, 1
-5629, 513, 1
-566, -89, 1
63, -578, 1
-4610, -1436, 1
-162, 1767, 1
-4240, 3687, 1
-194, 2133, 1
-515, 1674, 1
-422, 241, 1
-108, -385, 1
-220, 1877, 1
87, -355, 1
-657, 363, 1
-5266, 1160, 1
-43, -499, 1
-383, 1116, 1
-288, 1978, 1
-67, -83, 1
-534, 1527, 1
77, -166, 1
-795, 925, 1
-55, 2515, 1
-212, -535, 1
-4280, -1626, 1
-305, 1686, 1
-4746, 4093, 1
91, 2327, 1
-553, 194, 1
-4512, 4001, 1
-294, 505, 1
-373, 2048, 1
-391, -126, 1
-160, 2501, 1
-91, 2139, 1
-4448, -1481, 1
-635, 1751, 1
-415, 1845, 1
-238, 440, 1
-413, 94, 1
-63, 2564, 1
-315, 1899, 1
-513, -7, 1
-5689, 1316, 1
-204, 2597, 1
-15, 2245, 1
-144, 2045, 1
-43, -58, 1
-393, 2351, 1
-314, 2228, 1
-97, 2165, 1
-4218, 3817, 1
-336, 221, 1
-437, 1887, 1
-4587, 3195, 1
-4761, 4049, 1
27, -428, 1
-199, 391, 1
-4767, 3616, 1
-5700, 765, 1
-4698, 3765, 1
-312, 270, 1
-314, 1983, 1
-389, 2013, 1
-4366, 3690, 1
-5628, 848, 1
-5707, 1007, 1
-345, 1867, 1
-4579, -1567, 1
-4282, 3828, 1
-320, 2205, 1
-434, -88, 1
-272, 449, 1
-73, -267, 1
-236, 1922, 1
-380, 642, 1
-230, 2333, 1
-5250, 751, 1
60, 2289, 1
-458, 585, 1
-386, -121, 1
-282, 1676, 1
-4606, -1706, 1
-4681, -1597, 1
-358, -457, 1
193, -427, 1
-251, -179, 1
-4307, -1776, 1
