-3011, 3136, 1
-7731, 3211, 1
-3340, 420, 1
-3574, 47, 1
-3005, 2675, 1
-2758, 4116, 1
-3065, -12, 1
-6185, 5106, 1
-3379, 2044, 1
-3120, -545, 1
-2999, -1447, 1
-3194, 3289, 1
-8075, 1134, 1
-6867, 5669, 1
-6503, -2472, 1
-2748, 4301, 1
-7427, -1194, 1
-7673, -836, 1
-3225, 2774, 1
-3373, -112, 1
-2898, -775, 1
-7333, -2793, 1
-2969, 1802, 1
-6479, -2520, 1
-3346, 1514, 1
-3031, 1853, 1
-7221, 4871, 1
-2676, -1992, 1
-7448, 3480, 1
-3020, 1593, 1
-7230, 4900, 1
-7526, 2941, 1
-3150, 17, 1
-3085, 6, 1
-2915, -510, 1
-3275, -961, 1
-3437, -791, 1
-3299, -1031, 1
-3461, -523, 1
-2963, -59, 1
-6012, 5357, 1
-3460, 2013, 1
-3328, 135, 1
-3304, 1427, 1
-7696, 3488, 1
-3507, -369, 1
-2992, -46, 1
-3012, 594, 1
-2763, 3986, 1
-2890, -346, 1
-2919, -1650, 1
-6225, 5146, 1
-3431, -592, 1
-3072, -1251, 1
-6447, 4700, 1
-7811, -1764, 1
-7632, 2770, 1
-7483, -1113, 1
-3575, 2066, 1
-2081, 4075, 1
-3397, -442, 1
-3733, 1801, 1
-2783, 4154, 1
-3312, -905, 1
-3637, 1018, 1
-2827, 2763, 1
-2735, -1896, 1
-3201, -1348, 1
-3549, 274, 1
-3693, 1722, 1
-3016, 2628, 1
-2984, 444, 1
-2974, 614, 1
-3614, -103, 1
-7995, 1104, 1
-3505, 541, 1
-2836, 2951, 1
-2908, -581, 1
-7107, -1217, 1
-7833, 4006, 1
-5926, -3398, 1
-3333, 2770, 1
-7189, 4906, 1
-2674, 2875, 1
-7659, 4290, 1
-3545, 2161, 1
-3268, 502, 1
-2907, -1756, 1
-2163, -1712, 1
-7009, 5591, 1
-7463, -2077, 1
-3623, 1731, 1
-2781, -897, 1
-7261, 3078, 1
-3091, -1208, 1
-3364, -467, 1
-7234, -2893, 1
-3176, -89, 1
-3379, 2919, 1
-2769, 2512, 1
-7272, -1124, 1
-7197, -1104, 1
-3321, 535, 1
-2537, 4186, 1
-3120, 1553, 1
-3227, 2304, 1
-3281, 483, 1
-3084, 2106, 1
-3426, -261, 1
-8351, 943, 1
-5924, 5465, 1
-3480, -40, 1
-3351, 2722, 1
-2823, 2724, 1
-3313, 1662, 1
-7163, -745, 1
-3055, -1506, 1
-2874, 2545, 1
-3676, 1023, 1
-2922, 1979, 1
-3734, 1126, 1
-3052, -869, 1
-2965, 3998, 1
-2990, 2229, 1
-2770, -2144, 1
-3763, 175, 1
-2612, -2048, 1
-3062, 2558, 1
-3316, 2400, 1
-3463, -944, 1
-2871, -1493, 1
-7207, 5036, 1
-7932, 872, 1
-3062, -303, 1
-7196, 5062, 1
-2692, 4099, 1
-2750, 3713, 1
-7238, -690, 1
-7330, 4483, 1
-3498, 447, 1
-3091, 2027, 1
-3115, -836, 1
-2703, -2212, 1
-3735, 947, 1
-3131, -1597, 1
-2951, 2582, 1
-3784, 952, 1
-7373, -2659, 1
-6125, -3135, 1
-2818, 4183, 1
-3626, 2196, 1
-7304, -2323, 1
-3192, 1603, 1
-7675, -878, 1
-6988, 5424, 1
-3066, -551, 1
-3536, 375, 1
-6116, -3314, 1
-6997, 5193, 1
-7325, 5119, 1
-3438, 228, 1
-7586, 2265, 1
-2987, 1283, 1
-3629, 1651, 1
-3145, -900, 1
-2663, -766, 1
-3099, 2528, 1
-3335, 1777, 1
-3473, -787, 1
-3688, 1933, 1
-3481, -108, 1
-7347, -846, 1
