-4950, 2271, 1
-5010, 2689, 1
-4594, -668, 1
-4990, -645, 1
-4856, -375, 1
-4783, 1652, 1
-4192, -907, 1
-4904, 2183, 1
-4618, 3159, 1
-4517, -303, 1
-8882, 2886, 1
-9079, -1285, 1
-4137, -781, 1
-9016, 3457, 1
-4433, 3086, 1
-4960, 1502, 1
-5121, 2421, 1
-4600, 28, 1
-4635, 3364, 1
-4426, 3680, 1
-4600, 3395, 1
-5003, 2496, 1
-4722, 2670, 1
-4527, -336, 1
-4819, 2305, 1
-5150, 2231, 1
-8469, -560, 1
-4420, 3082, 1
-4819, 2684, 1
-4261, -433, 1
-4689, -669, 1
-4562, -1745, 1
-4553, 827, 1
-4602, -733, 1
-4729, -10, 1
-4996, 2391, 1
-4196, -879, 1
-4343, 2706, 1
-9030, 3716, 1
-4948, 2262, 1
-4307, -1901, 1
-4431, -874, 1
-4632, 396, 1
-8756, 3036, 1
-4615, 3850, 1
-4615, 2449, 1
-8734, -1083, 1
-9278, -1913, 1
-4963, 1750, 1
-9006, 3769, 1
-4346, -286, 1
-4678, 2941, 1
-5042, 2784, 1
-5000, -1075, 1
-4195, -917, 1
-5053, -289, 1
-4668, 1744, 1
-4572, -841, 1
-3604, -2047, 1
-4383, 1880, 1
-4647, -967, 1
