-7719, 3904, 1
-3344, 2536, 1
-3411, 2457, 1
-3118, 3481, 1
-3205, 3223, 1
-2918, 2634, 1
-3680, -83, 1
-2929, -1908, 1
-2985, 794, 1
-3415, 2470, 1
-3235, 405, 1
-3170, 323, 1
-3438, -225, 1
-3080, -1205, 1
-3576, -539, 1
-3139, 217, 1
-2641, 3945, 1
-2795, 2380, 1
-2811, -501, 1
-3239, 584, 1
-3134, -400, 1
-3070, 2323, 1
-7246, -1283, 1
-3470, 483, 1
-2811, -561, 1
-2869, 2654, 1
-2870, 2516, 1
-7661, 3380, 1
-6334, -2823, 1
-3361, 6, 1
-2827, 2355, 1
-2839, 3725, 1
-3641, -294, 1
-7378, 3855, 1
-2957, -500, 1
-7763, -2044, 1
-3232, -1047, 1
-7942, 1019, 1
-7137, 5026, 1
-3186, -1026, 1
-6974, -3275, 1
-3731, 987, 1
-3000, 2374, 1
-6708, -3613, 1
-7769, -1288, 1
-2916, -1946, 1
-3699, 158, 1
-3409, 464, 1
-2884, 3743, 1
-8327, 603, 1
-7375, 4521, 1
-3152, -552, 1
-3244, 2961, 1
-7460, 4524, 1
-2013, 4087, 1
-3044, -336, 1
-3168, -1278, 1
-8435, 1327, 1
-3166, 2057, 1
-7408, -845, 1
-3207, -647, 1
-7467, -2340, 1
-3269, 1461, 1
-7233, 3087, 1
-3668, 339, 1
-3077, -731, 1
-3385, -730, 1
-7103, 3081, 1
-2836, -414, 1
-2583, -1988, 1
-2813, 3960, 1
-7498, -2266, 1
-6269, 5102, 1
-7035, 5277, 1
-3309, -263, 1
-2807, -1640, 1
-7220, -1018, 1
-3666, 75, 1
-7152, 2980, 1
-3348, 1543, 1
-2783, -742, 1
-3493, 312, 1
-6986, -3474, 1
-3302, 2314, 1
-2904, 2868, 1
-2165, -1885, 1
-3001, 1430, 1
-3359, 2639, 1
-8398, 1174, 1
-3074, -189, 1
-3158, 2511, 1
-3122, -1141, 1
-2531, -2284, 1
-2945, -126, 1
-3506, 1022, 1
-2874, -1446, 1
-7435, -982, 1
-7399, 4580, 1
-3570, 1777, 1
-1937, 4039, 1
-7351, -2314, 1
-3008, -47, 1
-3282, 2986, 1
-3789, 1054, 1
-3306, -656, 1
-3001, 1987, 1
-3445, 104, 1
-3410, -927, 1
-3445, 2218, 1
-3339, 3160, 1
-2020, -2078, 1
-3375, -310, 1
-3206, -623, 1
-2048, 4081, 1
-3377, 338, 1
-3107, 1719, 1
-3819, 1174, 1
-2926, -324, 1
-3173, -1039, 1
-3534, 2370, 1
-2780, 2945, 1
-2954, 53, 1
-2047, -2078, 1
-7380, -1859, 1
-2993, 66, 1
-2962, 3788, 1
-7301, -1187, 1
-7450, -1642, 1
-3148, 2441, 1
-2817, 2830, 1
-3124, -137, 1
-3591, -306, 1
-2828, -1973, 1
-3096, 2990, 1
-7226, -2975, 1
-2807, -1635, 1
-2705, 2825, 1
-3189, -301, 1
-2833, 2270, 1
-8283, 1121, 1
-7409, -2913, 1
-3689, 105, 1
-7298, 3381, 1
-3263, -1272, 1
-3086, 3362, 1
-7715, 4126, 1
-2892, -1834, 1
-3622, -321, 1
-7955, 1134, 1
-3485, 2542, 1
-8257, 1173, 1
-7728, 3408, 1
-3775, 1170, 1
-2843, -133, 1
-3526, 299, 1
-3390, -778, 1
